"Date","Price","Change_Price","Change_Percent","Prev_Close","Open","VWAP","Intraday_Low","Intraday_High"
2021-11-17 12:13:00,2392.25,-14.4000000000001,-0.598342093781817,2406.65,2404,2396.14,2387.2,2410.05
2021-11-17 12:14:00,2392.05,-14.5999999999999,-0.60665240063989,2406.65,2404,2396.13,2387.2,2410.05
2021-11-17 12:15:00,2391.95,-14.7000000000003,-0.610807554068945,2406.65,2404,2396.1,2387.2,2410.05
2021-11-17 12:16:00,2392,-14.6500000000001,-0.608729977354418,2406.65,2404,2396.1,2387.2,2410.05
2021-11-17 12:17:00,2392.05,-14.5999999999999,-0.60665240063989,2406.65,2404,2396.09,2387.2,2410.05
2021-11-17 12:18:00,2392.45,-14.2000000000003,-0.590031786923743,2406.65,2404,2396.04,2387.2,2410.05
2021-11-17 12:19:00,2392.4,-14.25,-0.592109363638252,2406.65,2404,2396.03,2387.2,2410.05
2021-11-17 12:20:00,2392.65,-14,-0.581721480065651,2406.65,2404,2396.02,2387.2,2410.05
2021-11-17 12:21:00,2392.85,-13.8000000000002,-0.573411173207578,2406.65,2404,2396.02,2387.2,2410.05
2021-11-17 12:22:00,2392.85,-13.8000000000002,-0.573411173207578,2406.65,2404,2396.02,2387.2,2410.05
2021-11-17 12:23:00,2391.75,-14.9000000000001,-0.619117860927018,2406.65,2404,2396,2387.2,2410.05
2021-11-17 12:24:00,2392.65,-14,-0.581721480065651,2406.65,2404,2396.02,2387.2,2410.05
2021-11-17 12:25:00,2391.75,-14.9000000000001,-0.619117860927018,2406.65,2404,2395.97,2387.2,2410.05
2021-11-17 12:26:00,2391.6,-15.0500000000002,-0.625350591070583,2406.65,2404,2395.96,2387.2,2410.05
2021-11-17 12:27:00,2392,-14.6500000000001,-0.608729977354418,2406.65,2404,2395.95,2387.2,2410.05
2021-11-17 12:28:00,2392,-14.6500000000001,-0.608729977354418,2406.65,2404,2395.95,2387.2,2410.05
2021-11-17 12:29:00,2392,-14.6500000000001,-0.608729977354418,2406.65,2404,2395.94,2387.2,2410.05
2021-11-17 12:30:00,2392,-14.6500000000001,-0.608729977354418,2406.65,2404,2395.94,2387.2,2410.05
2021-11-17 12:31:00,2392,-14.6500000000001,-0.608729977354418,2406.65,2404,2395.94,2387.2,2410.05
2021-11-17 12:32:00,2392,-14.6500000000001,-0.608729977354418,2406.65,2404,2395.93,2387.2,2410.05
2021-11-17 12:33:00,2392,-14.6500000000001,-0.608729977354418,2406.65,2404,2395.92,2387.2,2410.05
2021-11-17 12:34:00,2391.6,-15.0500000000002,-0.625350591070583,2406.65,2404,2395.9,2387.2,2410.05
2021-11-17 12:35:00,2391,-15.6500000000001,-0.650281511644821,2406.65,2404,2395.87,2387.2,2410.05
2021-11-17 12:36:00,2391.2,-15.4500000000003,-0.641971204786748,2406.65,2404,2395.86,2387.2,2410.05
2021-11-17 12:37:00,2392.05,-14.5999999999999,-0.60665240063989,2406.65,2404,2395.84,2387.2,2410.05
2021-11-17 12:38:00,2392.1,-14.5500000000002,-0.604574823925381,2406.65,2404,2395.81,2387.2,2410.05
2021-11-17 12:39:00,2392.6,-14.0500000000002,-0.583799056780179,2406.65,2404,2395.8,2387.2,2410.05
2021-11-17 12:40:00,2392.55,-14.0999999999999,-0.585876633494688,2406.65,2404,2395.79,2387.2,2410.05
2021-11-17 12:41:00,2392.6,-14.0500000000002,-0.583799056780179,2406.65,2404,2395.73,2387.2,2410.05
2021-11-17 12:42:00,2392.4,-14.25,-0.592109363638252,2406.65,2404,2395.72,2387.2,2410.05
2021-11-17 12:43:00,2393,-13.6500000000001,-0.567178443064014,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:44:00,2394.65,-12,-0.498618411484844,2406.65,2404,2395.68,2387.2,2410.05
2021-11-17 12:45:00,2395.5,-11.1500000000001,-0.463299607338005,2406.65,2404,2395.68,2387.2,2410.05
2021-11-17 12:46:00,2397,-9.65000000000009,-0.400972305902399,2406.65,2404,2395.68,2387.2,2410.05
2021-11-17 12:47:00,2396.4,-10.25,-0.425903226476638,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:48:00,2396.25,-10.4000000000001,-0.432135956620202,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:49:00,2395.95,-10.7000000000003,-0.444601416907331,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:50:00,2395,-11.6500000000001,-0.484075374483207,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:51:00,2395.9,-10.75,-0.446678993621839,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:52:00,2395,-11.6500000000001,-0.484075374483207,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:53:00,2395.7,-10.9500000000003,-0.454989300479932,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:54:00,2396,-10.6500000000001,-0.442523840192803,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:55:00,2395.85,-10.8000000000002,-0.448756570336367,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:56:00,2395.8,-10.8499999999999,-0.450834147050876,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:57:00,2395.8,-10.8499999999999,-0.450834147050876,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:58:00,2395.95,-10.7000000000003,-0.444601416907331,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 12:59:00,2396.65,-10,-0.415515342904037,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 13:00:00,2396.35,-10.3000000000002,-0.427980803191165,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 13:01:00,2396.9,-9.75,-0.405127459331436,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 13:02:00,2397.4,-9.25,-0.384351692186234,2406.65,2404,2395.69,2387.2,2410.05
2021-11-17 13:03:00,2403,-3.65000000000009,-0.151663100159977,2406.65,2404,2395.85,2387.2,2410.05
2021-11-17 13:04:00,2402.1,-4.55000000000018,-0.189059481021344,2406.65,2404,2395.91,2387.2,2410.05
2021-11-17 13:05:00,2400,-6.65000000000009,-0.276317703031188,2406.65,2404,2395.93,2387.2,2410.05
2021-11-17 13:06:00,2401.9,-4.75,-0.197369787879417,2406.65,2404,2395.94,2387.2,2410.05
2021-11-17 13:07:00,2400.8,-5.84999999999991,-0.243076475598858,2406.65,2404,2395.95,2387.2,2410.05
2021-11-17 13:08:00,2401.95,-4.70000000000027,-0.195292211164909,2406.65,2404,2395.97,2387.2,2410.05
2021-11-17 13:09:00,2399.85,-6.80000000000018,-0.282550433174753,2406.65,2404,2395.98,2387.2,2410.05
2021-11-17 13:10:00,2400,-6.65000000000009,-0.276317703031188,2406.65,2404,2395.99,2387.2,2410.05
2021-11-17 13:11:00,2399.3,-7.34999999999991,-0.305403777034463,2406.65,2404,2395.99,2387.2,2410.05
2021-11-17 13:12:00,2401,-5.65000000000009,-0.234766168740785,2406.65,2404,2396,2387.2,2410.05
2021-11-17 13:13:00,2400.95,-5.70000000000027,-0.236843745455312,2406.65,2404,2396.01,2387.2,2410.05
2021-11-17 13:14:00,2400.5,-6.15000000000009,-0.255541935885986,2406.65,2404,2396.01,2387.2,2410.05
2021-11-17 13:15:00,2401.7,-4.95000000000027,-0.20568009473751,2406.65,2404,2396.02,2387.2,2410.05
2021-11-17 13:16:00,2401,-5.65000000000009,-0.234766168740785,2406.65,2404,2396.03,2387.2,2410.05
2021-11-17 13:17:00,2399.85,-6.80000000000018,-0.282550433174753,2406.65,2404,2396.04,2387.2,2410.05
2021-11-17 13:18:00,2399.55,-7.09999999999991,-0.295015893461862,2406.65,2404,2396.05,2387.2,2410.05
2021-11-17 13:19:00,2398.4,-8.25,-0.34280015789583,2406.65,2404,2396.06,2387.2,2410.05
2021-11-17 13:20:00,2398.35,-8.30000000000018,-0.344877734610358,2406.65,2404,2396.06,2387.2,2410.05
2021-11-17 13:21:00,2398,-8.65000000000009,-0.359420771611996,2406.65,2404,2396.07,2387.2,2410.05
2021-11-17 13:22:00,2398.9,-7.75,-0.322024390750628,2406.65,2404,2396.09,2387.2,2410.05
2021-11-17 13:23:00,2397.5,-9.15000000000009,-0.380196538757197,2406.65,2404,2396.1,2387.2,2410.05
2021-11-17 13:24:00,2398.5,-8.15000000000009,-0.338645004466794,2406.65,2404,2396.11,2387.2,2410.05
2021-11-17 13:25:00,2399.7,-6.95000000000027,-0.288783163318317,2406.65,2404,2396.11,2387.2,2410.05
2021-11-17 13:26:00,2399.6,-7.05000000000018,-0.292938316747353,2406.65,2404,2396.11,2387.2,2410.05
2021-11-17 13:27:00,2401.5,-5.15000000000009,-0.213990401595583,2406.65,2404,2396.14,2387.2,2410.05
2021-11-17 13:28:00,2401.5,-5.15000000000009,-0.213990401595583,2406.65,2404,2396.14,2387.2,2410.05
2021-11-17 13:29:00,2401.75,-4.90000000000009,-0.203602518022982,2406.65,2404,2396.21,2387.2,2410.05
2021-11-17 13:30:00,2401.85,-4.80000000000018,-0.199447364593945,2406.65,2404,2396.21,2387.2,2410.05
2021-11-17 13:31:00,2403.8,-2.84999999999991,-0.118421872727647,2406.65,2404,2396.26,2387.2,2410.05
2021-11-17 13:32:00,2402.5,-4.15000000000009,-0.172438867305179,2406.65,2404,2396.28,2387.2,2410.05
2021-11-17 13:33:00,2402,-4.65000000000009,-0.193214634450381,2406.65,2404,2396.29,2387.2,2410.05
2021-11-17 13:34:00,2402,-4.65000000000009,-0.193214634450381,2406.65,2404,2396.3,2387.2,2410.05
2021-11-17 13:35:00,2402.05,-4.59999999999991,-0.191137057735853,2406.65,2404,2396.3,2387.2,2410.05
2021-11-17 13:36:00,2401.8,-4.84999999999991,-0.201524941308454,2406.65,2404,2396.32,2387.2,2410.05
2021-11-17 13:37:00,2402,-4.65000000000009,-0.193214634450381,2406.65,2404,2396.33,2387.2,2410.05
2021-11-17 13:38:00,2401.5,-5.15000000000009,-0.213990401595583,2406.65,2404,2396.34,2387.2,2410.05
2021-11-17 13:39:00,2401.8,-4.84999999999991,-0.201524941308454,2406.65,2404,2396.36,2387.2,2410.05
2021-11-17 13:40:00,2401.7,-4.95000000000027,-0.20568009473751,2406.65,2404,2396.36,2387.2,2410.05
2021-11-17 13:41:00,2403.05,-3.59999999999991,-0.149585523445449,2406.65,2404,2396.39,2387.2,2410.05
2021-11-17 13:42:00,2402.75,-3.90000000000009,-0.162050983732578,2406.65,2404,2396.39,2387.2,2410.05
2021-11-17 13:43:00,2402.25,-4.40000000000009,-0.18282675087778,2406.65,2404,2396.4,2387.2,2410.05
2021-11-17 13:44:00,2401.15,-5.5,-0.22853343859722,2406.65,2404,2396.41,2387.2,2410.05
2021-11-17 13:45:00,2401.2,-5.45000000000027,-0.226455861882711,2406.65,2404,2396.41,2387.2,2410.05
2021-11-17 13:46:00,2401.7,-4.95000000000027,-0.20568009473751,2406.65,2404,2396.42,2387.2,2410.05
2021-11-17 13:47:00,2401.4,-5.25,-0.218145555024619,2406.65,2404,2396.44,2387.2,2410.05
2021-11-17 13:48:00,2402,-4.65000000000009,-0.193214634450381,2406.65,2404,2396.47,2387.2,2410.05
2021-11-17 13:49:00,2402,-4.65000000000009,-0.193214634450381,2406.65,2404,2396.49,2387.2,2410.05
2021-11-17 13:50:00,2402.45,-4.20000000000027,-0.174516444019707,2406.65,2404,2396.5,2387.2,2410.05
2021-11-17 13:51:00,2402.95,-3.70000000000027,-0.153740676874505,2406.65,2404,2396.52,2387.2,2410.05
2021-11-17 13:52:00,2403.1,-3.55000000000018,-0.147507946730941,2406.65,2404,2396.56,2387.2,2410.05
2021-11-17 13:54:00,2402.6,-4.05000000000018,-0.168283713876142,2406.65,2404,2396.59,2387.2,2410.05
2021-11-17 13:55:00,2402.9,-3.75,-0.155818253589014,2406.65,2404,2396.62,2387.2,2410.05
2021-11-17 13:56:00,2403.45,-3.20000000000027,-0.132964909729303,2406.65,2404,2396.64,2387.2,2410.05
2021-11-17 13:57:00,2403.7,-2.95000000000027,-0.122577026156702,2406.65,2404,2396.65,2387.2,2410.05
2021-11-17 13:58:00,2402.9,-3.75,-0.155818253589014,2406.65,2404,2396.69,2387.2,2410.05
2021-11-17 13:59:00,2403.05,-3.59999999999991,-0.149585523445449,2406.65,2404,2396.78,2387.2,2410.05
2021-11-17 14:00:00,2402.35,-4.30000000000018,-0.178671597448743,2406.65,2404,2396.82,2387.2,2410.05
2021-11-17 14:01:00,2402.5,-4.15000000000009,-0.172438867305179,2406.65,2404,2396.83,2387.2,2410.05
2021-11-17 14:02:00,2403.2,-3.45000000000027,-0.143352793301904,2406.65,2404,2396.86,2387.2,2410.05
2021-11-17 14:03:00,2403,-3.65000000000009,-0.151663100159977,2406.65,2404,2396.96,2387.2,2410.05
2021-11-17 14:04:00,2402.55,-4.09999999999991,-0.170361290590651,2406.65,2404,2396.96,2387.2,2410.05
2021-11-17 14:05:00,2402.35,-4.30000000000018,-0.178671597448743,2406.65,2404,2396.96,2387.2,2410.05
2021-11-17 14:06:00,2402.8,-3.84999999999991,-0.15997340701805,2406.65,2404,2396.97,2387.2,2410.05
2021-11-17 14:07:00,2401.4,-5.25,-0.218145555024619,2406.65,2404,2396.98,2387.2,2410.05
2021-11-17 14:08:00,2399.35,-7.30000000000018,-0.303326200319954,2406.65,2404,2396.99,2387.2,2410.05
2021-11-17 14:09:00,2399.5,-7.15000000000009,-0.29709347017639,2406.65,2404,2397,2387.2,2410.05
2021-11-17 14:10:00,2400.35,-6.30000000000018,-0.261774666029551,2406.65,2404,2397,2387.2,2410.05
2021-11-17 14:11:00,2399.3,-7.34999999999991,-0.305403777034463,2406.65,2404,2397,2387.2,2410.05
2021-11-17 14:12:00,2399.25,-7.40000000000009,-0.307481353748991,2406.65,2404,2397,2387.2,2410.05
2021-11-17 14:13:00,2399.9,-6.75,-0.280472856460225,2406.65,2404,2397.01,2387.2,2410.05
2021-11-17 14:14:00,2402.4,-4.25,-0.176594020734216,2406.65,2404,2397.02,2387.2,2410.05
2021-11-17 14:15:00,2401,-5.65000000000009,-0.234766168740785,2406.65,2404,2397.04,2387.2,2410.05
2021-11-17 14:16:00,2400.5,-6.15000000000009,-0.255541935885986,2406.65,2404,2397.05,2387.2,2410.05
2021-11-17 14:17:00,2400.35,-6.30000000000018,-0.261774666029551,2406.65,2404,2397.05,2387.2,2410.05
2021-11-17 14:18:00,2400,-6.65000000000009,-0.276317703031188,2406.65,2404,2397.06,2387.2,2410.05
2021-11-17 14:19:00,2399.45,-7.20000000000027,-0.299171046890918,2406.65,2404,2397.06,2387.2,2410.05
2021-11-17 14:20:00,2399.35,-7.30000000000018,-0.303326200319954,2406.65,2404,2397.06,2387.2,2410.05
2021-11-17 14:21:00,2399.45,-7.20000000000027,-0.299171046890918,2406.65,2404,2397.06,2387.2,2410.05
2021-11-17 14:22:00,2400,-6.65000000000009,-0.276317703031188,2406.65,2404,2397.07,2387.2,2410.05
2021-11-17 14:23:00,2399.95,-6.70000000000027,-0.278395279745716,2406.65,2404,2397.07,2387.2,2410.05
2021-11-17 14:24:00,2399.6,-7.05000000000018,-0.292938316747353,2406.65,2404,2397.08,2387.2,2410.05
2021-11-17 14:25:00,2400,-6.65000000000009,-0.276317703031188,2406.65,2404,2397.08,2387.2,2410.05
2021-11-17 14:26:00,2399.6,-7.05000000000018,-0.292938316747353,2406.65,2404,2397.09,2387.2,2410.05
2021-11-17 14:27:00,2399.65,-7,-0.290860740032826,2406.65,2404,2397.09,2387.2,2410.05
2021-11-17 14:28:00,2399.7,-6.95000000000027,-0.288783163318317,2406.65,2404,2397.09,2387.2,2410.05
2021-11-17 14:29:00,2397.75,-8.90000000000009,-0.369808655184596,2406.65,2404,2397.1,2387.2,2410.05
2021-11-17 14:30:00,2397.05,-9.59999999999991,-0.398894729187871,2406.65,2404,2397.1,2387.2,2410.05
2021-11-17 14:31:00,2397.85,-8.80000000000018,-0.36565350175556,2406.65,2404,2397.1,2387.2,2410.05
2021-11-17 14:32:00,2397.4,-9.25,-0.384351692186234,2406.65,2404,2397.1,2387.2,2410.05
2021-11-17 14:33:00,2396.95,-9.70000000000027,-0.403049882616927,2406.65,2404,2397.1,2387.2,2410.05
2021-11-17 14:34:00,2396.95,-9.70000000000027,-0.403049882616927,2406.65,2404,2397.1,2387.2,2410.05
2021-11-17 14:35:00,2395,-11.6500000000001,-0.484075374483207,2406.65,2404,2397.09,2387.2,2410.05
2021-11-17 14:36:00,2394.8,-11.8499999999999,-0.49238568134128,2406.65,2404,2397.09,2387.2,2410.05
2021-11-17 14:37:00,2394.9,-11.75,-0.488230527912243,2406.65,2404,2397.08,2387.2,2410.05
2021-11-17 14:38:00,2395.1,-11.5500000000002,-0.47992022105417,2406.65,2404,2397.08,2387.2,2410.05
2021-11-17 14:39:00,2394.9,-11.75,-0.488230527912243,2406.65,2404,2397.08,2387.2,2410.05
2021-11-17 14:40:00,2395,-11.6500000000001,-0.484075374483207,2406.65,2404,2397.08,2387.2,2410.05
2021-11-17 14:41:00,2394.95,-11.7000000000003,-0.486152951197734,2406.65,2404,2397.07,2387.2,2410.05
2021-11-17 14:42:00,2395.2,-11.4500000000003,-0.475765067625133,2406.65,2404,2397.06,2387.2,2410.05
2021-11-17 14:43:00,2397.3,-9.34999999999991,-0.388506845615271,2406.65,2404,2397.04,2387.2,2410.05
2021-11-17 14:44:00,2397.2,-9.45000000000027,-0.392661999044326,2406.65,2404,2397.05,2387.2,2410.05
2021-11-17 14:45:00,2396.4,-10.25,-0.425903226476638,2406.65,2404,2397.04,2387.2,2410.05
2021-11-17 14:46:00,2396,-10.6500000000001,-0.442523840192803,2406.65,2404,2397.03,2387.2,2410.05
2021-11-17 14:47:00,2393.05,-13.5999999999999,-0.565100866349486,2406.65,2404,2397.02,2387.2,2410.05
2021-11-17 14:48:00,2393.95,-12.7000000000003,-0.527704485488138,2406.65,2404,2396.97,2387.2,2410.05
2021-11-17 14:49:00,2393.9,-12.75,-0.529782062202647,2406.65,2404,2396.95,2387.2,2410.05
2021-11-17 14:50:00,2392.1,-14.5500000000002,-0.604574823925381,2406.65,2404,2396.94,2387.2,2410.05
2021-11-17 14:51:00,2393,-13.6500000000001,-0.567178443064014,2406.65,2404,2396.93,2387.2,2410.05
2021-11-17 14:52:00,2392.2,-14.4500000000003,-0.600419670496344,2406.65,2404,2396.9,2387.2,2410.05
2021-11-17 14:53:00,2393.2,-13.4500000000003,-0.558868136205941,2406.65,2404,2396.88,2387.2,2410.05
2021-11-17 14:54:00,2395.1,-11.5500000000002,-0.47992022105417,2406.65,2404,2396.86,2387.2,2410.05
2021-11-17 14:55:00,2396,-10.6500000000001,-0.442523840192803,2406.65,2404,2396.86,2387.2,2410.05
2021-11-17 14:56:00,2396.75,-9.90000000000009,-0.411360189475,2406.65,2404,2396.85,2387.2,2410.05
2021-11-17 14:57:00,2396.75,-9.90000000000009,-0.411360189475,2406.65,2404,2396.85,2387.2,2410.05
2021-11-17 14:58:00,2396.25,-10.4000000000001,-0.432135956620202,2406.65,2404,2396.84,2387.2,2410.05
2021-11-17 14:59:00,2394.05,-12.5999999999999,-0.523549332059082,2406.65,2404,2396.84,2387.2,2410.05
2021-11-17 15:00:00,2392.45,-14.2000000000003,-0.590031786923743,2406.65,2404,2396.82,2387.2,2410.05
2021-11-17 15:01:00,2393.65,-13,-0.540169945775248,2406.65,2404,2396.8,2387.2,2410.05
2021-11-17 15:02:00,2395.15,-11.5,-0.477842644339642,2406.65,2404,2396.78,2387.2,2410.05
2021-11-17 15:03:00,2394.05,-12.5999999999999,-0.523549332059082,2406.65,2404,2396.76,2387.2,2410.05
2021-11-17 15:04:00,2393.4,-13.25,-0.550557829347849,2406.65,2404,2396.75,2387.2,2410.05
2021-11-17 15:05:00,2393.05,-13.5999999999999,-0.565100866349486,2406.65,2404,2396.72,2387.2,2410.05
2021-11-17 15:06:00,2392.95,-13.7000000000003,-0.569256019778542,2406.65,2404,2396.7,2387.2,2410.05
2021-11-17 15:07:00,2393.05,-13.5999999999999,-0.565100866349486,2406.65,2404,2396.64,2387.2,2410.05
2021-11-17 15:08:00,2393,-13.6500000000001,-0.567178443064014,2406.65,2404,2396.61,2387.2,2410.05
2021-11-17 15:09:00,2392.7,-13.9500000000003,-0.579643903351143,2406.65,2404,2396.58,2387.2,2410.05
2021-11-17 15:10:00,2392.45,-14.2000000000003,-0.590031786923743,2406.65,2404,2396.57,2387.2,2410.05
2021-11-17 15:11:00,2393.25,-13.4000000000001,-0.556790559491413,2406.65,2404,2396.54,2387.2,2410.05
2021-11-17 15:12:00,2392.8,-13.8499999999999,-0.575488749922087,2406.65,2404,2396.51,2387.2,2410.05
2021-11-17 15:13:00,2393.4,-13.25,-0.550557829347849,2406.65,2404,2396.5,2387.2,2410.05
2021-11-17 15:14:00,2392.45,-14.2000000000003,-0.590031786923743,2406.65,2404,2396.48,2387.2,2410.05
2021-11-17 15:15:00,2392.85,-13.8000000000002,-0.573411173207578,2406.65,2404,2396.44,2387.2,2410.05
2021-11-17 15:16:00,2390.8,-15.8499999999999,-0.658591818502894,2406.65,2404,2396.38,2387.2,2410.05
2021-11-17 15:17:00,2390.3,-16.3499999999999,-0.679367585648096,2406.65,2404,2396.3,2387.2,2410.05
2021-11-17 15:18:00,2389.4,-17.25,-0.716763966509463,2406.65,2404,2396.26,2387.2,2410.05
2021-11-17 15:19:00,2389.1,-17.5500000000002,-0.729229426796592,2406.65,2404,2396.19,2387.2,2410.05
2021-11-17 15:20:00,2389.15,-17.5,-0.727151850082064,2406.65,2404,2396.15,2387.2,2410.05
2021-11-17 15:21:00,2388.2,-18.4500000000003,-0.766625807657959,2406.65,2404,2396.08,2387.2,2410.05
2021-11-17 15:22:00,2388.45,-18.2000000000003,-0.756237924085358,2406.65,2404,2395.95,2387.2,2410.05
2021-11-17 15:23:00,2388.25,-18.4000000000001,-0.764548230943431,2406.65,2404,2395.92,2387.2,2410.05
2021-11-17 15:25:00,2389.4,-17.25,-0.716763966509463,2406.65,2404,2395.83,2387.2,2410.05
2021-11-17 15:26:00,2388.85,-17.8000000000002,-0.739617310369193,2406.65,2404,2395.79,2387.2,2410.05
2021-11-17 15:27:00,2389.5,-17.1500000000001,-0.712608813080427,2406.65,2404,2395.74,2387.2,2410.05
2021-11-17 15:28:00,2389.55,-17.0999999999999,-0.710531236365899,2406.65,2404,2395.72,2387.2,2410.05
2021-11-17 15:29:00,2389.7,-16.9500000000003,-0.704298506222354,2406.65,2404,2395.67,2387.2,2410.05
2021-11-17 15:30:00,2390.45,-16.2000000000003,-0.673134855504551,2406.65,2404,2395.63,2387.2,2410.05
2021-11-17 15:31:00,2390,-16.6500000000001,-0.691833045935225,2406.65,2404,2395.62,2387.2,2410.05
2021-11-18 11:00:00,2376.95,-14.2000000000003,-0.593856512556731,2391.15,2390,2389.74,2371.1,2399.2
2021-11-18 11:01:00,2373.6,-17.5500000000002,-0.733956464462714,2391.15,2390,2389.57,2371.1,2399.2
2021-11-18 11:02:00,2374.4,-16.75,-0.700499759529933,2391.15,2390,2389.01,2370.05,2399.2
2021-11-18 11:03:00,2375.55,-15.5999999999999,-0.652405746189068,2391.15,2390,2388.18,2370.05,2399.2
2021-11-18 11:04:00,2376.6,-14.5500000000002,-0.608493820964815,2391.15,2390,2387.66,2370.05,2399.2
2021-11-18 11:05:00,2379.8,-11.3499999999999,-0.474667001233712,2391.15,2390,2387.47,2370.05,2399.2
2021-11-18 11:06:00,2379.2,-11.9500000000003,-0.499759529933307,2391.15,2390,2387.41,2370.05,2399.2
2021-11-18 11:07:00,2379.25,-11.9000000000001,-0.497668485875001,2391.15,2390,2387.32,2370.05,2399.2
2021-11-18 11:08:00,2378.45,-12.7000000000003,-0.531125190807782,2391.15,2390,2387.28,2370.05,2399.2
2021-11-18 11:09:00,2379,-12.1500000000001,-0.508123706166493,2391.15,2390,2387.22,2370.05,2399.2
2021-11-18 11:10:00,2379.6,-11.5500000000002,-0.483031177466917,2391.15,2390,2387.06,2370.05,2399.2
2021-11-18 11:11:00,2378.6,-12.5500000000002,-0.524852058632883,2391.15,2390,2386.94,2370.05,2399.2
2021-11-18 11:12:00,2380.4,-10.75,-0.449574472534136,2391.15,2390,2386.87,2370.05,2399.2
2021-11-18 11:13:00,2378.8,-12.3499999999999,-0.516487882399678,2391.15,2390,2386.83,2370.05,2399.2
2021-11-18 11:14:00,2378.1,-13.0500000000002,-0.545762499215866,2391.15,2390,2386.68,2370.05,2399.2
2021-11-18 11:15:00,2378.55,-12.5999999999999,-0.52694310269117,2391.15,2390,2386.17,2370.05,2399.2
2021-11-18 11:16:00,2376.05,-15.0999999999999,-0.631495305606085,2391.15,2390,2386.07,2370.05,2399.2
2021-11-18 11:17:00,2375.95,-15.2000000000003,-0.635677393722697,2391.15,2390,2385.98,2370.05,2399.2
2021-11-18 11:18:00,2373.9,-17.25,-0.721410200112916,2391.15,2390,2385.89,2370.05,2399.2
2021-11-18 11:19:00,2374,-17.1500000000001,-0.717228111996324,2391.15,2390,2385.87,2370.05,2399.2
2021-11-18 11:20:00,2373.95,-17.2000000000003,-0.719319156054629,2391.15,2390,2385.78,2370.05,2399.2
2021-11-18 11:21:00,2374.7,-16.4500000000003,-0.687953495180155,2391.15,2390,2385.63,2370.05,2399.2
2021-11-18 11:22:00,2374,-17.1500000000001,-0.717228111996324,2391.15,2390,2385.6,2370.05,2399.2
2021-11-18 11:23:00,2375.05,-16.0999999999999,-0.673316186772052,2391.15,2390,2385.58,2370.05,2399.2
2021-11-18 11:24:00,2374.7,-16.4500000000003,-0.687953495180155,2391.15,2390,2385.55,2370.05,2399.2
2021-11-18 11:25:00,2376.95,-14.2000000000003,-0.593856512556731,2391.15,2390,2385.44,2370.05,2399.2
2021-11-18 11:26:00,2377.3,-13.8499999999999,-0.579219204148628,2391.15,2390,2385.28,2370.05,2399.2
2021-11-18 11:27:00,2378.5,-12.6500000000001,-0.529034146749476,2391.15,2390,2385.21,2370.05,2399.2
2021-11-18 11:28:00,2378.5,-12.6500000000001,-0.529034146749476,2391.15,2390,2385.2,2370.05,2399.2
2021-11-18 11:29:00,2378.75,-12.4000000000001,-0.518578926457984,2391.15,2390,2385.18,2370.05,2399.2
2021-11-18 11:30:00,2378.55,-12.5999999999999,-0.52694310269117,2391.15,2390,2385.18,2370.05,2399.2
2021-11-18 11:31:00,2377.5,-13.6500000000001,-0.570855027915442,2391.15,2390,2385.15,2370.05,2399.2
2021-11-18 11:32:00,2378,-13.1500000000001,-0.549944587332459,2391.15,2390,2385.13,2370.05,2399.2
2021-11-18 11:33:00,2379.75,-11.4000000000001,-0.476758045292018,2391.15,2390,2385.09,2370.05,2399.2
2021-11-18 11:34:00,2378.7,-12.4500000000003,-0.52066997051629,2391.15,2390,2384.95,2370.05,2399.2
2021-11-18 11:35:00,2379,-12.1500000000001,-0.508123706166493,2391.15,2390,2384.94,2370.05,2399.2
2021-11-18 11:36:00,2378.85,-12.3000000000002,-0.514396838341391,2391.15,2390,2384.91,2370.05,2399.2
2021-11-18 11:37:00,2378,-13.1500000000001,-0.549944587332459,2391.15,2390,2384.85,2370.05,2399.2
2021-11-18 11:38:00,2378,-13.1500000000001,-0.549944587332459,2391.15,2390,2384.84,2370.05,2399.2
2021-11-18 11:39:00,2378,-13.1500000000001,-0.549944587332459,2391.15,2390,2384.82,2370.05,2399.2
2021-11-18 11:40:00,2378,-13.1500000000001,-0.549944587332459,2391.15,2390,2384.8,2370.05,2399.2
2021-11-18 11:41:00,2377.2,-13.9500000000003,-0.583401292265239,2391.15,2390,2384.77,2370.05,2399.2
2021-11-18 11:42:00,2377.35,-13.8000000000002,-0.577128160090341,2391.15,2390,2384.76,2370.05,2399.2
