"Stock_Symbol","Stock_Name","Timestamp","Open","High","Low","Close","Volume"
"DELL","Dell Inc.","2021-08-30 07:15:00",97.1,97.1,97.1,97.1,100
"AZN","Astrazeneca Plc.","2021-08-19 05:45:00",59.06,59.06,59.01,59.01,400
"JNJ","Johnson & Johnson","2021-08-23 15:15:00",177.98,178.16,177.98,178.16,93568
"ADBE","Adobe Systems","2021-08-27 10:45:00",658.9895,659.53,657.46,658.31,37871
"MCD","McDonald's Corporation","2021-08-26 15:15:00",236.35,236.51,236.29,236.42,48722
"IBM","International Business Machines Corporation","2021-09-09 05:45:00",138.7,138.7,138.7,138.7,300
"AMZN","Amazon.com Inc.","2021-09-01 19:15:00",3476,3476,3476,3476,165
"MCD","McDonald's Corporation","2021-09-01 15:30:00",238.62,238.67,238.41,238.43,44155
"BAC","Bank of America Corporation","2021-09-09 09:30:00",40.71,40.74,40.69,40.72,10709
"NOK","Nokia Corporation","2021-09-13 10:30:00",5.83,5.85,5.83,5.832,1167847
"AMZN","Amazon.com Inc.","2021-08-18 15:30:00",3222.18,3222.87,3217,3217.56,64923
"NOK","Nokia Corporation","2021-08-31 19:00:00",5.98,5.98,5.98,5.98,103
"ADBE","Adobe Systems","2021-09-03 19:15:00",666.5,666.5,666.5,666.5,938
"EBAY","eBay Inc.","2021-09-08 08:15:00",74.54,74.54,74.54,74.54,217
"CSCO","Cisco Systems Inc","2021-09-08 07:30:00",58.74,58.77,58.74,58.77,1211
"MSFT","Microsoft Corporation","2021-08-24 08:15:00",305.25,305.411,304.37,304.49,12692
"NOK","Nokia Corporation","2021-09-03 12:00:00",6.0317,6.04,6.02,6.0363,592050
"ADBE","Adobe Systems","2021-08-25 13:00:00",653.5901,654.65,653.5901,654.63,13283
"ORCL","Oracle Corporation","2021-09-13 05:15:00",89.72,89.72,89.7,89.7,1998
"PFE","Pfizer Inc.","2021-08-25 05:00:00",48.5,48.51,48.3,48.31,6476
"NOK","Nokia Corporation","2021-08-20 19:30:00",5.86,5.86,5.8599,5.86,6495
"MCD","McDonald's Corporation","2021-08-30 12:00:00",236.7,236.872,236.4946,236.51,48774
"HPQ","Hewlett-Packard Company","2021-09-09 15:00:00",28.19,28.28,28.18,28.27,209854
"MSFT","Microsoft Corporation","2021-08-30 08:15:00",300.84,301.06,300.82,300.85,16068
"AMZN","Amazon.com Inc.","2021-09-08 14:15:00",3525.85,3539.442,3524.55,3537.52,119430
"DELL","Dell Inc.","2021-08-20 16:15:00",98.5,98.5,98.5,98.5,14846
"DELL","Dell Inc.","2021-09-01 12:30:00",97.31,97.4,97.23,97.38,46743
"DELL","Dell Inc.","2021-09-13 11:45:00",98.74,98.97,98.72,98.905,244450
"HPQ","Hewlett-Packard Company","2021-09-01 19:45:00",29.27,29.27,29.27,29.27,200
"AAPL","Apple Computer, Inc.","2021-09-03 04:15:00",153.77,154.07,153.77,154.07,6560
"MSFT","Microsoft Corporation","2021-08-20 12:00:00",303.61,303.99,303.32,303.74,913060
"GOOG","Google Inc.","2021-09-02 12:30:00",2901,2901.17,2897.28,2898.745,20170
"INTC","Intel Corporation","2021-08-19 17:30:00",52.42,52.48,52.42,52.48,845
"AZN","Astrazeneca Plc.","2021-08-23 20:00:00",59,59,59,59,1005
"ORCL","Oracle Corporation","2021-08-18 17:45:00",88.94,88.94,88.91,88.94,2857
"MCD","McDonald's Corporation","2021-09-07 11:15:00",236.15,236.71,236.025,236.44,47262
"NOK","Nokia Corporation","2021-08-30 08:30:00",6.04,6.04,6.04,6.04,1985
"PFE","Pfizer Inc.","2021-08-27 09:15:00",47.52,47.54,47.35,47.37,61642
"AXP","American Express Company","2021-08-26 15:30:00",165.23,165.44,165.06,165.31,83927
"INTC","Intel Corporation","2021-08-26 12:45:00",53.195,53.245,53.16,53.203,265650
"XOM","Exxon Mobil Corporation","2021-09-09 15:30:00",53.99,54.065,53.95,53.96,282731
"ORCL","Oracle Corporation","2021-08-26 11:00:00",88.56,88.8,88.545,88.74,193087
"BAC","Bank of America Corporation","2021-09-09 08:30:00",40.69,40.7,40.69,40.7,8931
"WIT","Wipro Limited","2021-09-08 08:15:00",9.55,9.63,9.55,9.63,4200
"WIT","Wipro Limited","2021-09-02 09:15:00",9.43,9.43,9.43,9.43,2215
"AXP","American Express Company","2021-09-08 13:15:00",158.81,158.81,158.52,158.58,63705
"GOOG","Google Inc.","2021-08-26 13:45:00",2854.97,2856.3195,2853.54,2853.54,10848
"AAPL","Apple Computer, Inc.","2021-09-08 06:15:00",156.69,156.69,156.63,156.63,3296
"AAPL","Apple Computer, Inc.","2021-08-24 18:00:00",149.66,149.67,149.62,149.6501,5148
"MSFT","Microsoft Corporation","2021-08-31 09:15:00",303.8,303.95,303.65,303.95,9756
"EBAY","eBay Inc.","2021-08-24 08:15:00",73.5,73.5,73.06,73.2,618
"MSFT","Microsoft Corporation","2021-08-20 18:00:00",304.3,304.3,304.25,304.28,1145
"AAPL","Apple Computer, Inc.","2021-08-26 12:45:00",148.635,148.65,148.3681,148.4918,1081814
"ORCL","Oracle Corporation","2021-09-08 10:00:00",88.66,89.09,88.57,88.59,434658
"AXP","American Express Company","2021-09-07 19:15:00",159.97,159.97,159.97,159.97,100
"BAC","Bank of America Corporation","2021-08-23 08:30:00",40.73,40.73,40.68,40.71,15249
"JPM","J.P. Morgan Chase & Co.","2021-09-01 10:00:00",159.46,160.22,158.97,159.1654,583913
"BCS","Barclays Plc","2021-08-23 11:30:00",10.055,10.07,10.045,10.06,57229
"JPM","J.P. Morgan Chase & Co.","2021-08-24 11:45:00",157.34,157.36,157.05,157.19,604044
"TM","Toyota Motor Corporation","2021-08-18 14:15:00",176.97,177.29,176.71,176.71,10960
"MSFT","Microsoft Corporation","2021-08-26 12:30:00",300.81,301.02,300.76,300.91,249733
"CSCO","Cisco Systems Inc","2021-08-25 08:30:00",59.45,59.45,59.4,59.4,1748
"DELL","Dell Inc.","2021-08-24 11:00:00",100.2,100.5,100.14,100.3,56344
"XOM","Exxon Mobil Corporation","2021-09-09 08:45:00",54.04,54.23,53.88,53.88,32997
"NOK","Nokia Corporation","2021-08-20 18:15:00",5.85,5.85,5.85,5.85,780
"WIT","Wipro Limited","2021-09-13 12:30:00",9.505,9.51,9.5,9.51,16309
"WIT","Wipro Limited","2021-08-19 13:30:00",8.83,8.84,8.815,8.82,72649
"AMZN","Amazon.com Inc.","2021-08-19 12:15:00",3226.93,3227.9,3217,3217.6457,77518
"AAPL","Apple Computer, Inc.","2021-08-23 16:30:00",149.69,149.71,149.65,149.69,320930
"AAPL","Apple Computer, Inc.","2021-09-13 14:15:00",148.97,149.23,148.8901,149.01,2301267
"XOM","Exxon Mobil Corporation","2021-08-18 09:45:00",55.4188,55.59,55.26,55.415,1093459
"MSFT","Microsoft Corporation","2021-09-13 16:45:00",297.19,297.29,297.12,297.12,990477
"ORCL","Oracle Corporation","2021-08-20 15:45:00",89.26,89.4,89.17,89.395,331626
"TM","Toyota Motor Corporation","2021-09-10 13:15:00",177.33,177.57,177.33,177.4,4705
"MSFT","Microsoft Corporation","2021-08-23 18:30:00",304.6,304.67,304.55,304.65,2263
"ADBE","Adobe Systems","2021-08-26 15:45:00",653.1242,653.3,652.35,652.6543,43842
"IBM","International Business Machines Corporation","2021-08-24 14:30:00",140.15,140.179,140.005,140.01,51338
"PFE","Pfizer Inc.","2021-08-27 14:45:00",46.895,46.93,46.87,46.895,528184
"PFE","Pfizer Inc.","2021-08-18 13:45:00",50.88,51.05,50.87,51,1022268
"ADBE","Adobe Systems","2021-08-19 15:30:00",639.77,640.18,638.88,639.57,42950
"PFE","Pfizer Inc.","2021-09-14 13:45:00",44.6761,44.7,44.63,44.645,332553
"NOK","Nokia Corporation","2021-08-19 04:15:00",5.9,5.9,5.86,5.87,10270
"AZN","Astrazeneca Plc.","2021-09-13 09:00:00",56.6,56.64,56.6,56.6,146000
"JPM","J.P. Morgan Chase & Co.","2021-09-10 11:15:00",157.89,158.005,157.62,157.88,266942
"IBM","International Business Machines Corporation","2021-08-27 14:00:00",139.46,139.48,139.35,139.4,60297
"ADBE","Adobe Systems","2021-09-13 15:45:00",644.29,644.82,643.34,643.53,83253
"XOM","Exxon Mobil Corporation","2021-08-18 14:45:00",55.21,55.28,55.125,55.17,385017
"IBM","International Business Machines Corporation","2021-08-27 13:00:00",139.34,139.405,139.2725,139.375,35585
"JPM","J.P. Morgan Chase & Co.","2021-08-19 12:15:00",154.45,154.75,154.32,154.5813,207141
"NOK","Nokia Corporation","2021-08-27 14:15:00",6.0344,6.04,6.03,6.035,88420
"BCS","Barclays Plc","2021-08-31 04:30:00",10.25,10.25,10.24,10.24,2800
"CSCO","Cisco Systems Inc","2021-08-24 10:15:00",58.815,58.985,58.78,58.94,615771
"HPQ","Hewlett-Packard Company","2021-09-10 16:00:00",28.14,28.14,27.98,28,1053596
"GE","General Electric Company","2021-08-18 15:30:00",102.35,102.35,102.05,102.06,309058
"MCD","McDonald's Corporation","2021-09-13 15:45:00",241.46,241.53,240.89,240.89,118392
"IBM","International Business Machines Corporation","2021-09-01 10:45:00",139.61,139.84,139.41,139.6,95969
"MSFT","Microsoft Corporation","2021-09-09 17:00:00",297.25,297.25,297.17,297.23,2113
"GE","General Electric Company","2021-09-10 17:00:00",102.03,102.05,102.03,102.05,600
"INTC","Intel Corporation","2021-09-01 14:15:00",53.715,53.73,53.68,53.68,177396
"AAPL","Apple Computer, Inc.","2021-08-25 17:15:00",148.36,148.38,148.34,148.37,3731
"XOM","Exxon Mobil Corporation","2021-08-25 15:15:00",55.59,55.62,55.48,55.48,349740
"JPM","J.P. Morgan Chase & Co.","2021-08-31 07:15:00",160.79,160.99,160.79,160.99,8105
"BCS","Barclays Plc","2021-09-13 13:30:00",10.325,10.325,10.29,10.295,125969
"NOK","Nokia Corporation","2021-09-13 14:45:00",5.745,5.75,5.74,5.745,473172
"MCD","McDonald's Corporation","2021-08-23 14:30:00",239.32,239.48,239.28,239.42,35754
"HPQ","Hewlett-Packard Company","2021-09-09 14:00:00",28.23,28.295,28.23,28.24,185427
"GE","General Electric Company","2021-08-18 11:30:00",103.18,103.275,102.89,103.1933,192789
"JNJ","Johnson & Johnson","2021-09-10 04:15:00",168.63,168.95,168.63,168.95,749
"ADBE","Adobe Systems","2021-08-25 12:00:00",654.42,654.48,653.52,653.54,34322
"CSCO","Cisco Systems Inc","2021-09-13 15:15:00",57.82,58.01,57.76,58.005,399812
"CSCO","Cisco Systems Inc","2021-09-14 10:45:00",57.91,57.92,57.71,57.745,301862
"ORCL","Oracle Corporation","2021-09-13 12:15:00",88.7,88.78,88.565,88.745,322094
"CSCO","Cisco Systems Inc","2021-09-09 04:45:00",57.84,57.84,57.79,57.79,1725
"AZN","Astrazeneca Plc.","2021-08-31 18:30:00",58.2,58.2,58.2,58.2,200
"NOK","Nokia Corporation","2021-08-31 16:15:00",5.96,5.97,5.96,5.97,77250
"CSCO","Cisco Systems Inc","2021-09-03 09:15:00",59.51,59.56,59.49,59.49,4372
"AMZN","Amazon.com Inc.","2021-08-26 14:00:00",3322.23,3325.85,3320.94,3325.5,31987
"HPQ","Hewlett-Packard Company","2021-09-08 14:30:00",28.205,28.245,28.2,28.235,219471
"PFE","Pfizer Inc.","2021-09-13 14:45:00",44.3362,44.3362,44.26,44.3043,558740
"NOK","Nokia Corporation","2021-08-20 15:00:00",5.89,5.9,5.88,5.895,608017
"WIT","Wipro Limited","2021-09-14 16:15:00",9.55,9.55,9.55,9.55,5397
"HPQ","Hewlett-Packard Company","2021-09-13 15:30:00",28.25,28.305,28.1997,28.305,328513
"AAPL","Apple Computer, Inc.","2021-08-31 12:30:00",152.405,152.71,152.25,152.675,2137342
"GS","Goldman Sachs Group, Inc.","2021-09-09 07:30:00",403.5,403.5,403.5,403.5,441
"JPM","J.P. Morgan Chase & Co.","2021-08-23 16:00:00",156.885,156.9397,156.5424,156.7,641764
"JNJ","Johnson & Johnson","2021-09-03 12:00:00",174.77,174.955,174.74,174.895,86593
"MSFT","Microsoft Corporation","2021-08-20 18:45:00",304.35,304.35,304.2,304.23,2082
"BAC","Bank of America Corporation","2021-08-24 17:15:00",41.51,41.51,41.51,41.51,163
"IBM","International Business Machines Corporation","2021-09-10 15:45:00",137.6,137.61,137.32,137.43,144692
"BCS","Barclays Plc","2021-09-10 14:30:00",10.125,10.13,10.115,10.115,45164
"JPM","J.P. Morgan Chase & Co.","2021-08-30 11:00:00",161.15,161.4083,161.02,161.12,337907
"JPM","J.P. Morgan Chase & Co.","2021-09-03 14:00:00",159.67,159.75,159.62,159.675,155660
"INTC","Intel Corporation","2021-09-09 08:15:00",53.69,53.69,53.53,53.53,3299
"AMZN","Amazon.com Inc.","2021-08-18 10:30:00",3232.63,3238.36,3226,3228.95,97312
"GE","General Electric Company","2021-08-25 15:30:00",104.36,104.43,104.27,104.39,172035
"DELL","Dell Inc.","2021-09-13 04:15:00",96.1,96.7,96.1,96.7,513
"DELL","Dell Inc.","2021-08-25 12:15:00",101.95,102.13,101.88,102.1,97628
"CSCO","Cisco Systems Inc","2021-09-14 15:00:00",57.83,57.85,57.735,57.84,291323
"BAC","Bank of America Corporation","2021-08-27 16:15:00",42.49,42.59,42.45,42.51,399262
"JPM","J.P. Morgan Chase & Co.","2021-09-09 10:15:00",160.1995,160.75,159.98,160.675,332734
"CSCO","Cisco Systems Inc","2021-09-07 07:30:00",59.35,59.35,59.29,59.29,3037
"GOOG","Google Inc.","2021-08-23 11:45:00",2833.53,2843.5399,2833.53,2837.52,33985
"AZN","Astrazeneca Plc.","2021-08-27 13:00:00",58.801,58.85,58.801,58.85,30584
"CSCO","Cisco Systems Inc","2021-09-03 12:45:00",59.465,59.48,59.44,59.475,169665
"PFE","Pfizer Inc.","2021-08-27 12:00:00",46.95,46.96,46.85,46.8821,943316
"NOK","Nokia Corporation","2021-08-30 12:00:00",6.07,6.07,6.06,6.07,73131
"MSFT","Microsoft Corporation","2021-09-03 14:00:00",302.03,302.17,301.96,302.11,188264
"PFE","Pfizer Inc.","2021-09-09 14:15:00",45.975,46,45.85,45.9,958943
"AAPL","Apple Computer, Inc.","2021-08-25 09:30:00",150,150.0699,149.76,149.78,102408
"NOK","Nokia Corporation","2021-08-19 18:30:00",5.845,5.85,5.845,5.85,2060
"INTC","Intel Corporation","2021-08-18 15:15:00",52.75,52.78,52.695,52.7382,357642
"JNJ","Johnson & Johnson","2021-08-19 17:00:00",177.5106,177.5106,177.5106,177.5106,110
"BCS","Barclays Plc","2021-09-10 04:45:00",10.29,10.29,10.29,10.29,18858
"WIT","Wipro Limited","2021-09-09 18:00:00",9.4,9.4,9.4,9.4,1000
"ADBE","Adobe Systems","2021-09-14 18:45:00",643.76,643.76,643.76,643.76,100
"NOK","Nokia Corporation","2021-08-26 13:30:00",6.0399,6.04,6.02,6.03,373552
"MSFT","Microsoft Corporation","2021-09-09 08:45:00",299.99,300.1,299.95,300.07,3303
"GE","General Electric Company","2021-09-10 10:00:00",103.14,103.3906,102.53,102.53,490676
"PFE","Pfizer Inc.","2021-08-18 11:15:00",51.2001,51.395,51.17,51.318,2101613
"GS","Goldman Sachs Group, Inc.","2021-09-14 10:30:00",409.64,409.9059,407.1,408.42,154617
"MSFT","Microsoft Corporation","2021-08-23 14:00:00",304.2,304.485,304.13,304.28,439771
"MSFT","Microsoft Corporation","2021-09-01 16:30:00",301.75,301.75,301.66,301.7,2915
"JPM","J.P. Morgan Chase & Co.","2021-08-20 15:45:00",154.62,154.735,154.48,154.63,269508
"ORCL","Oracle Corporation","2021-09-10 14:30:00",90.205,90.21,90.115,90.115,203998
"NOK","Nokia Corporation","2021-08-19 09:15:00",5.79,5.82,5.79,5.82,114196
"JNJ","Johnson & Johnson","2021-09-14 06:45:00",166,166,166,166,418
"XOM","Exxon Mobil Corporation","2021-09-07 17:45:00",54.6,54.6,54.6,54.6,302
"NOK","Nokia Corporation","2021-09-08 20:00:00",5.89,5.89,5.89,5.89,990
"DELL","Dell Inc.","2021-08-19 10:00:00",96.17,96.57,96.06,96.31,27701
"AAPL","Apple Computer, Inc.","2021-08-30 11:00:00",151.77,151.985,151.72,151.91,2633489
"PFE","Pfizer Inc.","2021-09-14 10:30:00",44.95,44.97,44.58,44.8122,1169869
"AAPL","Apple Computer, Inc.","2021-08-20 17:15:00",148.16,148.28,148.12,148.25,15177
"XOM","Exxon Mobil Corporation","2021-09-03 10:30:00",55.13,55.285,54.98,54.99,506674
"BAC","Bank of America Corporation","2021-09-09 11:30:00",41.26,41.26,41.08,41.105,1036174
"INTC","Intel Corporation","2021-08-23 18:45:00",53.36,53.39,53.36,53.39,3472
"CSCO","Cisco Systems Inc","2021-09-08 15:30:00",58.7252,58.74,58.65,58.665,351552
"ORCL","Oracle Corporation","2021-08-24 15:30:00",88.82,88.91,88.805,88.8729,174991
"BCS","Barclays Plc","2021-09-02 09:15:00",10.3,10.3,10.29,10.29,1100
"BAC","Bank of America Corporation","2021-09-03 10:15:00",40.78,41.14,40.68,41.12,3599787
"INTC","Intel Corporation","2021-08-18 06:00:00",52.73,52.73,52.7,52.7,1355
"GOOG","Google Inc.","2021-08-30 13:45:00",2912.67,2919.26,2912.42,2917.55,19635
"XOM","Exxon Mobil Corporation","2021-08-23 09:45:00",53.95,54.41,53.95,54.145,1983644
"JPM","J.P. Morgan Chase & Co.","2021-08-23 14:15:00",156.77,156.89,156.6899,156.75,159784
"BAC","Bank of America Corporation","2021-08-27 18:30:00",42.52,42.52,42.52,42.52,2770
"WIT","Wipro Limited","2021-09-09 12:00:00",9.455,9.46,9.45,9.455,8782
"BAC","Bank of America Corporation","2021-09-02 16:15:00",41.02,41.04,41.02,41.04,402805
"HPQ","Hewlett-Packard Company","2021-09-14 15:45:00",27.505,27.62,27.485,27.61,324437
"INTC","Intel Corporation","2021-08-25 07:30:00",53.9,53.9,53.86,53.87,1472
"HPQ","Hewlett-Packard Company","2021-09-08 12:30:00",28.16,28.2082,28.14,28.18,384935
"DELL","Dell Inc.","2021-08-27 09:00:00",100,100.02,99.6,99.6,6149
"AAPL","Apple Computer, Inc.","2021-08-24 20:00:00",149.64,149.64,149.53,149.58,13493
"AAPL","Apple Computer, Inc.","2021-09-02 11:15:00",154.06,154.1,153.62,153.95,2111377
"HPQ","Hewlett-Packard Company","2021-08-30 09:30:00",28.88,29.12,28.88,29.12,3320
"AMZN","Amazon.com Inc.","2021-08-31 07:45:00",3415.5,3415.5,3415,3415,702
"BCS","Barclays Plc","2021-09-02 10:45:00",10.325,10.3599,10.32,10.35,86456
"GE","General Electric Company","2021-08-23 07:00:00",100.21,100.3,100.21,100.3,510
"JPM","J.P. Morgan Chase & Co.","2021-08-19 17:15:00",154.49,154.5,154.49,154.5,643
"BAC","Bank of America Corporation","2021-08-20 04:30:00",39.84,39.84,39.77,39.77,412
"MCD","McDonald's Corporation","2021-08-27 11:30:00",237.86,237.93,237.7,237.74,23796
"GS","Goldman Sachs Group, Inc.","2021-09-13 09:15:00",406.98,407.03,406.98,407.03,1432
"BCS","Barclays Plc","2021-08-31 13:00:00",10.305,10.305,10.2839,10.2839,36059
"DELL","Dell Inc.","2021-09-01 15:00:00",97.5,97.52,97.32,97.47,40086
"MSFT","Microsoft Corporation","2021-09-07 15:15:00",300.135,300.25,299.94,300.18,328784
"NOK","Nokia Corporation","2021-08-30 05:00:00",6.06,6.07,6.06,6.07,9102
"AMZN","Amazon.com Inc.","2021-09-10 16:45:00",3469.82,3470,3469.2,3470,1637
"ORCL","Oracle Corporation","2021-09-02 14:15:00",89.56,89.63,89.48,89.63,195742
"CSCO","Cisco Systems Inc","2021-08-27 08:15:00",59.36,59.36,59.21,59.21,778
"ORCL","Oracle Corporation","2021-09-07 08:15:00",90.07,90.07,90.07,90.07,282
"INTC","Intel Corporation","2021-08-25 09:45:00",54.08,54.23,53.91,53.925,1544281
"MSFT","Microsoft Corporation","2021-08-24 11:45:00",302.3,302.6,302.18,302.3612,665258
"TM","Toyota Motor Corporation","2021-09-02 10:15:00",175.8,175.945,175.471,175.56,7528
"GOOG","Google Inc.","2021-08-25 13:45:00",2857.76,2859.65,2857.1599,2859.65,7580
"PFE","Pfizer Inc.","2021-08-31 15:30:00",46.04,46.05,46,46.015,708121
"HPQ","Hewlett-Packard Company","2021-09-01 13:15:00",29.79,29.795,29.725,29.7485,186214
"JPM","J.P. Morgan Chase & Co.","2021-08-23 16:30:00",156.72,156.72,156.72,156.72,500
"ORCL","Oracle Corporation","2021-09-14 04:15:00",87.25,87.25,87.25,87.25,480
"MSFT","Microsoft Corporation","2021-09-07 12:30:00",300.34,300.69,300.34,300.45,498272
"GS","Goldman Sachs Group, Inc.","2021-08-25 16:15:00",413.12,413.12,413,413.12,9963
"AMZN","Amazon.com Inc.","2021-08-18 08:15:00",3247,3249.99,3245,3246,2718
"GS","Goldman Sachs Group, Inc.","2021-08-24 18:45:00",408.6,408.6,408.6,408.6,411
"GOOG","Google Inc.","2021-08-20 15:30:00",2766.02,2768,2764.47,2766.34,17359
"DELL","Dell Inc.","2021-09-14 16:15:00",97.44,97.44,97.44,97.44,10404
"ADBE","Adobe Systems","2021-08-25 14:15:00",652.42,653.3,652.37,652.37,16700
"INTC","Intel Corporation","2021-08-31 04:30:00",54.38,54.38,54.2,54.2,1344
"BCS","Barclays Plc","2021-08-26 14:30:00",10.2,10.22,10.2,10.215,41999
"AMZN","Amazon.com Inc.","2021-08-31 15:30:00",3455.52,3457.2077,3445.185,3448.94,103447
"NOK","Nokia Corporation","2021-09-07 04:30:00",6.03,6.03,6.02,6.02,3055
"PFE","Pfizer Inc.","2021-08-20 16:15:00",48.72,48.9,48.66,48.66,926391
"BAC","Bank of America Corporation","2021-08-18 06:45:00",41,41,41,41,200
"GE","General Electric Company","2021-08-27 08:45:00",103.63,103.63,103.63,103.63,500
"ADBE","Adobe Systems","2021-09-10 16:00:00",660.095,660.21,658.2,659.14,160332
"JNJ","Johnson & Johnson","2021-09-07 05:45:00",173.53,173.53,173.25,173.25,1339
"BCS","Barclays Plc","2021-09-14 04:15:00",10.3,10.31,10.3,10.3,3201
"ORCL","Oracle Corporation","2021-08-27 14:15:00",89.19,89.19,89.13,89.13,126340
"AAPL","Apple Computer, Inc.","2021-08-18 11:30:00",148.645,148.74,148.39,148.43,2811710
"EBAY","eBay Inc.","2021-08-26 17:00:00",75.64,75.64,75.64,75.64,102
"AZN","Astrazeneca Plc.","2021-08-31 07:30:00",58.54,58.61,58.52,58.61,12115
"GE","General Electric Company","2021-09-13 09:00:00",102.45,102.45,102.18,102.18,2096
"ORCL","Oracle Corporation","2021-09-03 12:45:00",90.092,90.13,89.97,90.025,216105
"IBM","International Business Machines Corporation","2021-08-31 12:45:00",140.72,140.86,140.66,140.83,78190
"AMZN","Amazon.com Inc.","2021-09-10 10:30:00",3488.54,3492.28,3484.2,3488.05,61286
"INTC","Intel Corporation","2021-08-23 09:45:00",52.59,53.1,52.48,52.835,2276001
"NOK","Nokia Corporation","2021-09-02 09:00:00",6.04,6.04,6.03,6.0301,12083
"AAPL","Apple Computer, Inc.","2021-09-02 17:15:00",153.69,153.73,153.66,153.66,10614
"NOK","Nokia Corporation","2021-09-02 10:45:00",6.055,6.06,6.05,6.055,306092
"PFE","Pfizer Inc.","2021-09-09 16:00:00",46.025,46.03,45.93,46.03,2320061
"AMZN","Amazon.com Inc.","2021-09-01 05:15:00",3474.5,3474.5,3474.5,3474.5,104
"GE","General Electric Company","2021-08-20 19:45:00",100.11,100.11,100.11,100.11,100
"NOK","Nokia Corporation","2021-08-30 07:15:00",6.03,6.04,6.03,6.04,35181
"AZN","Astrazeneca Plc.","2021-08-23 15:30:00",58.815,58.84,58.79,58.8,81205
"WIT","Wipro Limited","2021-08-27 12:45:00",9.155,9.155,9.15,9.15,11295
"GOOG","Google Inc.","2021-09-03 09:30:00",2889,2889,2889,2889,708
"ORCL","Oracle Corporation","2021-09-03 14:45:00",90.0544,90.1673,90.01,90.1673,153602
"TM","Toyota Motor Corporation","2021-09-01 12:00:00",175.51,175.58,175.44,175.5401,3980
"DELL","Dell Inc.","2021-08-30 11:30:00",97.14,97.17,96.44,96.55,79470
"INTC","Intel Corporation","2021-08-19 18:15:00",52.5,52.54,52.5,52.5,1220
"ADBE","Adobe Systems","2021-08-25 15:00:00",654.5401,655.01,654.472,654.93,17177
"AZN","Astrazeneca Plc.","2021-09-09 12:45:00",56.515,56.55,56.48,56.55,63421
"GE","General Electric Company","2021-09-09 08:45:00",102.475,102.475,102.475,102.475,100
"MSFT","Microsoft Corporation","2021-08-27 06:15:00",300.37,300.39,300.29,300.29,1201
"XOM","Exxon Mobil Corporation","2021-09-09 12:15:00",54.4963,54.51,54.31,54.31,320698
"AXP","American Express Company","2021-09-03 16:00:00",159.35,159.605,159.275,159.29,387080
"TM","Toyota Motor Corporation","2021-09-10 11:30:00",177.23,177.65,177.2,177.3999,9633
"EBAY","eBay Inc.","2021-08-18 15:15:00",73.59,73.59,73.36,73.45,174682
"GOOG","Google Inc.","2021-08-25 09:15:00",2853,2854.8,2853,2854.8,603
"AAPL","Apple Computer, Inc.","2021-08-23 11:30:00",149.6001,149.7,149.4801,149.65,1327722
"ADBE","Adobe Systems","2021-08-20 09:30:00",639,640,639,639.54,4850
"GS","Goldman Sachs Group, Inc.","2021-09-03 16:00:00",412.15,412.4,411.23,411.33,121855
"INTC","Intel Corporation","2021-08-31 13:15:00",54.36,54.36,54.235,54.29,265905
"HPQ","Hewlett-Packard Company","2021-09-07 15:15:00",28.79,28.865,28.79,28.81,400214
"AMZN","Amazon.com Inc.","2021-08-31 18:45:00",3472.27,3472.27,3472.27,3472.27,750
"BCS","Barclays Plc","2021-08-30 13:45:00",10.225,10.2374,10.215,10.235,42021
"PFE","Pfizer Inc.","2021-08-30 07:00:00",46.39,46.45,46.37,46.4,26146
"BCS","Barclays Plc","2021-08-27 10:00:00",10.31,10.34,10.31,10.31,111769
"BAC","Bank of America Corporation","2021-09-13 12:45:00",40.86,40.91,40.795,40.795,1224030
"NOK","Nokia Corporation","2021-08-26 14:30:00",6.015,6.02,6.01,6.01,262232
"JNJ","Johnson & Johnson","2021-09-02 12:15:00",174.46,174.68,174.46,174.67,88131
"JPM","J.P. Morgan Chase & Co.","2021-08-18 14:30:00",157.08,157.21,156.75,157.21,221851
"IBM","International Business Machines Corporation","2021-09-13 12:15:00",138.36,138.41,138.19,138.35,82690
"WIT","Wipro Limited","2021-08-26 11:30:00",9.015,9.02,9.01,9.01,20007
"NOK","Nokia Corporation","2021-08-23 05:30:00",5.97,5.98,5.97,5.98,401
"AZN","Astrazeneca Plc.","2021-08-19 15:30:00",59.37,59.4,59.36,59.38,84671
"INTC","Intel Corporation","2021-08-20 09:00:00",52.57,52.57,52.4,52.4,3365
"HPQ","Hewlett-Packard Company","2021-09-08 09:15:00",28.64,28.64,28.64,28.64,200
"PFE","Pfizer Inc.","2021-09-10 10:00:00",45.89,45.9,45.75,45.865,976704
"MSFT","Microsoft Corporation","2021-08-20 06:00:00",296.03,296.04,295.99,295.99,2250
"AXP","American Express Company","2021-09-09 11:30:00",160.93,160.94,160,160.49,121868
"DELL","Dell Inc.","2021-08-25 13:00:00",102.29,102.36,102.2,102.26,25544
"GOOG","Google Inc.","2021-08-26 12:15:00",2851.44,2858.76,2851.44,2857.13,24429
"GE","General Electric Company","2021-09-02 13:45:00",105.66,105.81,105.53,105.58,214776
"GS","Goldman Sachs Group, Inc.","2021-09-07 07:15:00",412,412,412,412,808
"INTC","Intel Corporation","2021-08-18 14:15:00",52.735,52.8878,52.61,52.65,368384
"AAPL","Apple Computer, Inc.","2021-09-09 04:15:00",154.98,155,154.7,154.73,8673
